delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,-0.0094900761,99.99556,-0.00016614662,-0.063528297,-1.253957e-05,0.22221883,-9.1695209e-05,-5.7573013e-05,-700.42855,0.23402607,-709.29482,0.22833971,-0.25951267,-0.065153416,-0.019412388,-14.090562,-24.130634,-8.9623911,-20.23994
-2,-0.038676175,99.989173,-0.0017500631,-0.27216489,-0.00013308738,0.4999781,0.00033056365,0.00039745364,-1213.2256,2.1760668,-1215.4087,2.142827,-0.44911185,-0.11225618,-0.015754123,42.993814,-32.860185,51.811386,-22.539177
-2,-0.075891028,99.984436,-0.005874478,-0.56349913,-0.00044695092,0.77772461,0.00083754607,0.00098410469,-1509.5335,6.2779933,-1488.7906,6.1621528,-0.55685156,-0.13836275,-0.01105112,99.714729,-36.808912,115.56443,-21.869281
-2,-0.11451764,99.98118,-0.013172762,-0.90260063,-0.0009984527,1.0554632,0.00128893,0.0015049174,-1689.2635,11.771139,-1633.4451,11.402363,-0.62061829,-0.15295315,-0.0073506994,143.59913,-39.375832,162.07549,-21.098597
-2,-0.15074075,99.97907,-0.024013134,-1.269018,-0.001809237,1.3331976,0.0016123838,0.0019096705,-1792.8548,17.401487,-1695.7309,16.496597,-0.6550026,-0.16017766,-0.0046622147,174.47294,-41.225102,195.2937,-20.478317
-2,-0.18236629,99.977741,-0.038597877,-1.6499529,-0.0028871399,1.6109302,0.0017959526,0.0021874923,-1856.4323,21.790018,-1715.909,20.176849,-0.67234776,-0.16369611,-0.0029982192,192.52859,-42.533585,216.44585,-19.992076
-2,-0.20819136,99.976869,-0.05702859,-2.0372427,-0.0042322566,1.8886623,0.0018676903,0.0023510556,-1892.6149,23.682886,-1710.1457,21.525319,-0.67776201,-0.16494858,-0.0021676587,200.58168,-43.398957,227.65825,-19.612419
-2,-0.22755402,99.976201,-0.079338037,-2.42514,-0.0058402771,2.1663942,0.0018636546,0.002421273,-1910.3861,22.088761,-1689.8104,19.962304,-0.67497842,-0.16495772,-0.0019585294,201.72674,-43.884794,231.12479,-19.313278
-2,-0.24017193,99.975553,-0.10551043,-2.8095896,-0.0077046554,2.4441257,0.0018078398,0.0024301894,-1916.3035,16.373509,-1662.7473,15.178922,-0.66618352,-0.16444078,-0.0021780436,197.77582,-44.039573,229.75788,-19.072699
