delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99958339,0.001016373,79.996535,1.172242e-05,0.0067264357,8.9302466e-07,0.1777745,-2.2854761e-05,-3.2625499e-05,124.13764,-0.014483562,123.29629,-0.020213343,0.04569445,0.011444081,-0.01174223,-3.6476463,-22.341212,-5.1743371,-22.897217
1.9966683,0.010843416,79.993137,0.00033455208,0.073719561,2.560099e-05,0.39998401,0.00037875157,0.00034958107,552.33359,-0.45647083,546.53009,-0.47314897,0.20322589,0.050945548,-0.0077494698,60.126868,-25.065829,54.91717,-28.993254
2.9887626,0.035929412,79.990534,0.0018492935,0.25137338,0.00014136765,0.62218751,0.00075468013,0.00068632792,1146.5965,-2.3201713,1136.9194,-2.3508869,0.42310795,0.1057403,-0.0074560404,100.73548,-22.881576,90.825985,-32.595583
3.9733866,0.077728973,79.98753,0.0057981632,0.56264764,0.00044209067,0.84438538,0.0012629722,0.0011098127,1771.5057,-6.5492985,1773.0011,-6.6410058,0.66342296,0.16378654,-0.0099379509,132.56732,-19.201485,116.59999,-36.01187
4.9480792,0.13375567,79.98328,0.013544934,1.0094364,0.0010273437,1.0665747,0.0019749379,0.0017021346,2317.9134,-13.447587,2361.313,-13.82874,0.89072645,0.21563757,-0.014425097,159.26509,-14.878777,139.8904,-39.202715
5.9104041,0.19861578,79.977297,0.026364487,1.5718075,0.0019842031,1.2887505,0.0029784074,0.0024370075,2695.649,-22.186441,2818.982,-23.574261,1.0614792,0.25334368,-0.019664741,186.5156,-10.693064,159.68723,-41.795751
6.8579561,0.26573017,79.969547,0.045237845,2.2137242,0.003374077,1.5109067,0.0042144549,0.0033404009,2897.6831,-31.200503,3132.9121,-34.639295,1.1681594,0.27614478,-0.024529053,210.4253,-7.3314473,180.39096,-43.587997
7.7883668,0.32952809,79.960313,0.070783888,2.9012576,0.0052299755,1.7330378,0.005759007,0.0044925361,2966.8154,-38.730809,3330.0433,-45.075505,1.2242503,0.28751551,-0.02839883,234.41525,-4.882603,205.28249,-44.735715
8.6993107,0.38636692,79.949958,0.10332896,3.6102822,0.0075631813,1.9551393,0.007717269,0.0059072989,2956.2592,-43.238143,3448.8354,-52.613335,1.2462977,0.29191288,-0.031290289,261.01975,-3.1776806,233.08787,-45.408044
