delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
2,-0.36943126,99.936396,1.1276027,7.9302478,0.08071687,7.4419921,0.0022932669,0.0012674815,1650.247,434.66229,2132.3679,645.2819,0.32009465,0.22572519,-0.007066334,190.64724,-19.858957,140.70321,-41.055713
2,-0.42826887,99.933398,1.2077861,8.1085184,0.087003883,7.7195262,0.0023639773,0.0013032744,1667.3568,464.419,2164.2514,695.86622,0.30218326,0.23177546,-0.0068913369,193.57908,-19.951889,143.65565,-41.094424
2,-0.48800117,99.930368,1.2897027,8.2765927,0.093548935,7.9970438,0.0024451743,0.0013420795,1685.2264,493.77159,2196.9862,746.91216,0.28457299,0.23790463,-0.006699683,196.84353,-20.091991,146.78442,-41.147184
2,-0.54844717,99.927305,1.3732528,8.4350679,0.10035657,8.2745445,0.0025325986,0.0013869859,1703.6677,521.37193,2231.1274,795.43528,0.26890164,0.24392864,-0.0064949366,200.36467,-20.224598,150.0015,-41.212681
2,-0.60946922,99.924212,1.4583458,8.5848367,0.10743139,8.5520279,0.0026251836,0.0014360295,1722.5398,547.76765,2266.4966,844.12553,0.25396033,0.24998268,-0.0062694753,204.06092,-20.336381,153.55502,-41.293238
2,-0.67089764,99.921094,1.544896,8.7261517,0.11477802,8.8294938,0.0027228319,0.0014874617,1741.7444,573.65959,2302.9641,893.01016,0.23939268,0.25608951,-0.006032358,207.92608,-20.439092,157.25958,-41.37922
2,-0.73257054,99.917949,1.6328202,8.8592261,0.12240119,9.1069417,0.0028248604,0.0015409634,1761.0881,599.00265,2340.4027,942.04684,0.22517285,0.26222988,-0.0057872938,211.88824,-20.535228,161.08721,-41.472607
2,-0.79433746,99.91478,1.7220371,8.9842483,0.13030566,9.3843712,0.002930903,0.0015967053,1780.2684,623.75098,2378.6879,991.1947,0.21126965,0.26837984,-0.0055347899,215.90458,-20.625517,165.06153,-41.575814
2,-0.85611263,99.911586,1.8124675,9.1016239,0.13849617,9.6617821,0.0030418697,0.0016541919,1796.2684,646.52191,2417.7833,1037.1574,0.19888231,0.27418159,-0.0052715919,220.01628,-20.699666,169.13107,-41.680935
2,-0.917855,99.90837,1.90404,9.2122459,0.1469772,9.9391738,0.0031572569,0.0017129768,1812.3672,667.75197,2456.5567,1082.7188,0.18716782,0.27988331,-0.0050007391,224.23923,-20.745163,173.24047,-41.791636
