delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.043429528,100.00733,0.00086865134,0.29780371,6.4242447e-05,0.22224389,0.0020326822,0.0024609354,2782.78,-1.127933,2603.2634,-1.1196938,1.0354479,0.24810798,-0.043490419,146.11105,-15.762973,165.27764,-33.165833
10,0.13071972,99.987018,0.007123454,0.97080051,0.00053231059,0.50001736,0.00081290891,0.00047311413,3264.2109,-8.0524505,3185.3755,-8.2279127,1.2310905,0.29376558,-0.064250001,32.654826,-5.6869613,18.558219,-38.149648
10,0.2107574,99.964184,0.020373375,1.6794262,0.0015195429,0.77772701,0.0012641114,0.00049977715,3186.132,-18.569101,3282.9491,-19.930667,1.2354903,0.29353351,-0.064348208,37.265034,-2.4335783,15.185472,-39.527294
10,0.27765048,99.942157,0.040698591,2.3845969,0.0030190361,1.0553717,0.0029074235,0.0017451502,3065.817,-28.202736,3335.6359,-32.385302,1.22594,0.28985257,-0.060913583,70.788769,-1.5131963,46.236377,-40.952354
10,0.3313743,99.921544,0.068049062,3.0845528,0.0050117371,1.3329549,0.0052092707,0.0035830828,2957.8255,-33.984141,3386.1409,-41.939559,1.2175801,0.28710282,-0.056759351,111.73849,-1.1822569,87.994938,-42.535297
10,0.37241989,99.902469,0.1023761,3.779832,0.007479067,1.6104808,0.0078537072,0.0056607045,2865.9524,-34.545677,3433.4034,-45.675822,1.2091331,0.28550379,-0.052483336,154.28834,-1.1274889,133.24075,-44.008451
10,0.40119819,99.884942,0.14362985,4.4695815,0.010404945,1.8879538,0.010631659,0.0077640144,2787.7285,-29.511199,3470.9409,-41.670629,1.1978735,0.28470568,-0.048282064,196.07123,-1.2884733,178.30845,-45.166443
10,0.41802389,99.868923,0.19174472,5.1516497,0.013775841,2.1653781,0.01339839,0.0097704101,2720.9908,-18.974091,3494.7892,-29.082352,1.1821448,0.28443568,-0.044263405,235.81269,-1.625939,220.91515,-45.903568
10,0.42319518,99.854339,0.24662993,5.8233331,0.017580377,2.4427574,0.01605645,0.011617885,2664.1883,-3.2186904,3505.8309,-8.1515754,1.1617107,0.28462361,-0.040507458,272.78442,-2.0972995,259.81084,-46.193496
10,0.41706832,99.841068,0.30816813,6.4821211,0.021808996,2.7200949,0.018544748,0.013279591,2616.0597,17.410688,3509.6637,20.452426,1.1371978,0.2854147,-0.037142996,306.60312,-2.6396442,294.66413,-47.48997
10,0.40013306,99.828962,0.37621867,7.1258688,0.026453889,2.9973932,0.020829817,0.014743906,2575.087,42.526823,3513.8133,58.108821,1.1094274,0.2871291,-0.034124845,337.07178,-3.2205744,325.72429,-47.913631
10,0.37298502,99.817871,0.45062239,7.7530069,0.031509104,3.2746541,0.022899938,0.016005362,2539.766,71.729848,3523.7419,103.8335,1.079359,0.28988505,-0.031503893,364.14977,-3.805502,353.34083,-48.228841
10,0.33627716,99.80763,0.53120699,8.3623612,0.036970487,3.551879,0.024755327,0.017065851,2509.7597,104.59638,3540.4798,157.40239,1.0473267,0.29368585,-0.029280596,388.01496,-4.3715037,377.6477,-48.640383
10,0.29064904,99.798085,0.61778881,8.9527234,0.042835433,3.8290686,0.026405039,0.017938973,2483.9446,140.6863,3561.2141,218.46731,1.0129721,0.29831506,-0.027413566,408.7974,-4.9176656,398.58152,-48.95308
10,0.23667584,99.789101,0.7101711,9.5226535,0.049102418,4.1062233,0.0278641,0.018649969,2461.3119,179.11305,3581.8402,285.88138,0.97611283,0.30344569,-0.025854421,426.66856,-5.4525122,416.11243,-49.101536
10,0.17484808,99.780556,0.80814294,10.070737,0.05577051,4.3833432,0.029151628,0.019230532,2441.0193,219.41632,3599.5019,358.93225,0.93649988,0.30885758,-0.024556636,441.84491,-5.9823458,430.45881,-49.128626
10,0.10565357,99.77234,0.9114778,10.595225,0.062839059,4.6604279,0.03028892,0.019711331,2422.4267,261.62811,3613.7513,438.05627,0.89379303,0.31452821,-0.023480524,454.58278,-6.517422,442.11784,-49.098677
10,0.029606034,99.764353,1.0199318,11.094446,0.070307628,4.9374772,0.031297786,0.020116012,2405.0987,305.37604,3626.1021,522.99095,0.84839414,0.32048401,-0.022595008,465.1674,-7.059864,451.71292,-49.061502
10,-0.052783901,99.756507,1.1332476,11.567556,0.078176005,5.2144902,0.032199252,0.020459489,2388.7686,348.33126,3638.638,609.87499,0.80287956,0.32652754,-0.021841522,473.89577,-7.5935948,459.78829,-48.311032
10,-0.14099197,99.748733,1.2511638,12.01416,0.086444227,5.4914663,0.033012243,0.020751008,2373.2919,391.97222,3652.6614,701.3754,0.755816,0.33290783,-0.02124374,481.05283,-7.9043222,466.6937,-47.987293
10,-0.23444086,99.740947,1.3734122,12.433434,0.095112641,5.7684042,0.033752683,0.020998325,2358.583,436.06507,3668.126,796.97532,0.7075303,0.33958667,-0.020792603,486.88824,-8.3460381,472.58846,-47.962517
10,-0.33263143,99.733085,1.4997203,12.82559,0.10418185,6.0453029,0.034434029,0.021209518,2344.5629,477.48227,3683.9889,890.56401,0.66127909,0.34608681,-0.02044515,491.6158,-8.8072843,477.51704,-47.894098
10,-0.43511538,99.72509,1.6298217,13.191002,0.11365251,6.3221611,0.03506769,0.021394459,2331.1558,518.65984,3699.0367,987.1904,0.61406433,0.35269736,-0.020179406,495.41747,-9.2552923,481.54482,-47.776574
10,-0.54139319,99.716916,1.7634473,13.529099,0.12352531,6.5989776,0.035662601,0.021563042,2318.2951,559.12618,3712.6001,1085.0651,0.56661662,0.35928183,-0.019977034,498.43871,-9.6994501,484.81127,-47.622111
10,-0.65109441,99.708525,1.9003288,13.840965,0.13380093,6.875751,0.036226983,0.021722209,2305.9108,595.79719,3724.7943,1179.5566,0.52191875,0.36548731,-0.019809154,500.81226,-10.091686,487.49658,-47.196087
10,-0.76381579,99.699889,2.0402095,14.127084,0.14447992,7.1524799,0.036767737,0.021876804,2293.9706,631.97176,3736.2032,1275.9296,0.47674677,0.3717374,-0.01967369,502.65628,-10.450176,489.79702,-46.617091
10,-0.87911777,99.69098,2.1828325,14.387547,0.15556289,7.4291632,0.037290001,0.022028852,2282.4676,665.85342,3747.4354,1369.1652,0.43367377,0.37774543,-0.0195759,504.06708,-10.607633,491.85006,-46.327846
10,-0.9967136,99.681771,2.3279525,14.624415,0.16705042,7.7057995,0.037798633,0.022178447,2271.4056,696.52764,3758.7495,1459.2413,0.39316955,0.38348088,-0.019507837,505.13832,-10.792542,493.70597,-46.035581
10,-1.1162182,99.672243,2.4753383,14.838111,0.17894306,7.9823873,0.038296366,0.022326635,2260.818,726.56149,3769.9793,1549.9333,0.3527977,0.3892319,-0.019460853,505.96846,-10.980824,495.39394,-45.697371
10,-1.2373074,99.66238,2.6247623,15.029673,0.19124145,8.2589256,0.03878503,0.022474157,2250.7021,752.7644,3780.7575,1632.9894,0.3166413,0.39445161,-0.019428038,506.5767,-11.141153,496.89079,-45.317279
10,-1.3597671,99.652169,2.7760158,15.201022,0.20394609,8.5354129,0.03926694,0.022622849,2241.0628,777.13897,3790.6196,1715.0245,0.28150167,0.39951805,-0.019400256,507.0164,-11.255041,498.18121,-44.793088
10,-1.4832732,99.641603,2.9288983,15.352298,0.21705744,8.8118482,0.039742729,0.022775503,2231.9122,800.73666,3799.2231,1795.155,0.24720847,0.40442404,-0.019378356,507.31782,-11.347617,499.29267,-44.235896
10,-1.6076458,99.630672,3.0832169,15.485312,0.23057591,9.0882301,0.040213517,0.022932618,2223.263,819.77115,3807.0256,1867.5007,0.21715819,0.40874434,-0.019362428,507.51753,-11.373819,500.30706,-43.789471
10,-1.7326791,99.619373,3.2387975,15.601233,0.24450179,9.3645576,0.040680159,0.023094565,2215.113,838.40737,3814.2489,1938.9341,0.1875831,0.41300024,-0.019348338,507.64284,-11.330243,501.27085,-43.344337
10,-1.8581219,99.607704,3.3954714,15.700591,0.25883536,9.6408296,0.041142547,0.023261036,2207.4755,855.25564,3820.9954,2005.2141,0.16040423,0.41693641,-0.019336454,507.71123,-11.297333,502.19911,-42.877315
10,-1.9838758,99.595661,3.5530835,15.785495,0.27357689,9.917045,0.041601166,0.023431157,2200.3685,869.32455,3827.2759,2066.0358,0.13604778,0.42049418,-0.019326574,507.74875,-11.248188,503.08311,-42.438164
10,-2.1097464,99.583244,3.7114937,15.856573,0.28872659,10.193203,0.042055724,0.023605204,2193.7964,883.21494,3832.9979,2125.8706,0.11214107,0.42399681,-0.019316883,507.76635,-11.191997,503.92359,-41.96353
10,-2.2355605,99.570456,3.8705661,15.914578,0.30428474,10.469302,0.042505604,0.023783097,2187.741,894.75621,3838.044,2178.9785,0.091264395,0.42707171,-0.01930336,507.76596,-11.123764,504.71027,-41.442279
10,-2.361265,99.557297,4.0301797,15.961327,0.32025156,10.745341,0.042951096,0.023964984,2182.1945,905.00285,3842.2935,2228.499,0.071991197,0.42990714,-0.019291882,507.76216,-11.040856,505.43701,-41.010603
10,-2.4867006,99.543771,4.1902236,15.997149,0.33662725,11.02132,0.043391512,0.024151482,2177.1576,915.28817,3845.7139,2276.7604,0.053120936,0.43267112,-0.019278828,507.75805,-10.948289,506.11726,-40.586417
10,-2.6117628,99.52988,4.3505908,16.022926,0.35341207,11.297238,0.043826444,0.024342479,2172.586,923.09492,3848.3566,2317.8418,0.037404263,0.43497336,-0.019260054,507.74968,-10.824721,506.76017,-40.165698
10,-2.7364197,99.515632,4.5111886,16.040097,0.37060622,11.573093,0.044256173,0.024537891,2168.4578,930.65404,3850.2258,2356.3538,0.022600307,0.43712975,-0.019239947,507.74553,-10.705662,507.36877,-39.777953
10,-2.8605488,99.501029,4.6719313,16.048892,0.38820995,11.848885,0.044680099,0.024737903,2164.7813,938.41091,3851.3145,2393.5219,0.0081637443,0.43921765,-0.019216887,507.74947,-10.592757,507.94888,-39.386788
10,-2.9840865,99.48608,4.8327368,16.050138,0.40622357,12.124613,0.045097987,0.024942263,2161.4971,943.92642,3851.6245,2424.2759,-0.003474331,0.44088672,-0.019187357,507.75388,-10.477164,508.49867,-38.980356
10,-3.1070171,99.470789,4.9935355,16.044967,0.42464734,12.400277,0.045510125,0.025150883,2158.5768,949.77635,3851.1594,2452.8043,-0.014532983,0.44244894,-0.019155233,507.76333,-10.363162,509.01936,-38.601852
10,-3.2292519,99.455165,5.1542625,16.033529,0.44348155,12.675874,0.045916131,0.025363998,2156.0226,955.79782,3849.8708,2480.1044,-0.025298524,0.44394075,-0.019119818,507.78092,-10.253096,509.51095,-38.23965
10,-3.3507459,99.439213,5.3148558,16.01642,0.4627266,12.951406,0.046315849,0.02558149,2153.7801,960.2763,3847.7727,2502.5901,-0.034057987,0.44511486,-0.019078613,507.79898,-10.142874,509.97455,-37.884839
10,-3.4714985,99.422941,5.4752627,15.994557,0.48238279,13.22687,0.046709666,0.025803243,2151.8127,965.16522,3844.9409,2522.6669,-0.042235133,0.4461749,-0.019033819,507.81926,-10.030123,510.41914,-37.559502
10,-3.5914465,99.406357,5.6354349,15.968043,0.50245049,13.502266,0.047097457,0.026029273,2150.1141,970.35438,3841.3859,2541.7788,-0.050268033,0.44718276,-0.018984808,507.84401,-9.9194146,510.84695,-37.239317
