delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,-0.03759488,80.007504,-0.00073835383,-0.25484528,-5.504971e-05,0.17779925,0.0011154663,0.00078655205,-2337.2314,0.99741016,-2496.919,1.0056441,-0.91840568,-0.22173772,-0.041244351,87.313757,-32.263042,65.896627,-15.406152
-10,-0.12252296,79.988486,-0.0063197266,-0.88803446,-0.00047510081,0.40001836,-0.00024223665,0.00017522399,-3113.0628,7.9263515,-3196.1278,7.78638,-1.2005714,-0.28700985,-0.060250099,-11.026726,-35.828124,8.2191805,-3.7306392
-10,-0.20752882,79.967207,-0.018693772,-1.5901723,-0.0014004881,0.62217689,0.00032275078,0.0011276956,-3280.6432,20.681665,-3195.4837,19.37283,-1.2372117,-0.29381096,-0.059230913,11.265776,-37.429868,38.330645,-0.52233068
-10,-0.28324665,79.947344,-0.038145469,-2.3003083,-0.0028388509,0.84427494,0.0023206337,0.0035185819,-3352.5586,36.057457,-3095.4347,31.688203,-1.23985,-0.29208822,-0.05377227,69.36698,-39.299929,97.108046,0.032101093
-10,-0.34847917,79.929601,-0.064700249,-3.0102854,-0.0047757089,1.0663181,0.0049339416,0.0066621976,-3407.6145,50.486407,-2990.8003,41.471978,-1.238174,-0.28963863,-0.047705407,134.32377,-41.311067,159.20848,-0.01047084
-10,-0.40327773,79.914027,-0.098349237,-3.7188704,-0.0071938494,1.2883129,0.0077296602,0.010165898,-3454.7174,60.79239,-2896.6855,46.916398,-1.2348281,-0.28768357,-0.041799258,198.57584,-43.166591,219.01599,-0.28708232
-10,-0.44783611,79.900535,-0.13907222,-4.4246647,-0.010077286,1.5102654,0.01046114,0.013772861,-3490.2197,64.55917,-2814.2143,47.258552,-1.228103,-0.28621463,-0.036258147,258.78458,-44.673832,274.7693,-0.73082332
-10,-0.48232754,79.888994,-0.18682953,-5.1252547,-0.013411996,1.7321812,0.013000502,0.017309685,-3510.8145,60.388937,-2742.5349,42.296659,-1.2164997,-0.28509702,-0.031156027,313.18532,-45.772672,325.80092,-1.3047905
-10,-0.5069404,79.879255,-0.24155389,-5.8177,-0.017185817,1.9540654,0.015294886,0.020663288,-3517.6734,47.817044,-2680.7395,32.095071,-1.1997263,-0.28435521,-0.026530318,361.19087,-46.525579,371.92839,-1.9716318
-10,-0.52194954,79.871147,-0.30314882,-6.499229,-0.021388273,2.1759219,0.017327406,0.023763999,-3516.9514,26.899931,-2627.9291,16.843121,-1.1786145,-0.28422066,-0.022403191,403.15383,-46.997797,413.19936,-2.6888164
-10,-0.52776124,79.864486,-0.37149328,-7.1677634,-0.026010638,2.3977541,0.019091204,0.026575184,-3516.9644,-1.5466477,-2583.1116,-3.2102826,-1.1546336,-0.28498592,-0.018797111,439.91297,-47.522331,449.79264,-3.4079913
-10,-0.52489173,79.85906,-0.44644932,-7.8218522,-0.031046109,2.6195646,0.020581802,0.029086575,-3523.8768,-38.360508,-2544.357,-27.735625,-1.1281587,-0.28687396,-0.015740654,472.21778,-48.89015,481.83236,-4.0892502
