delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9966683,0.0015633832,59.997716,1.799758e-05,0.010320987,1.386362e-06,0.13333107,4.1234258e-05,2.3950656e-05,191.21739,-0.024807609,188.62384,-0.030792493,0.070268056,0.017585007,-0.0072154396,6.6151725,-22.259053,3.7941511,-23.28196
3.9733866,0.016996925,59.995612,0.00051717342,0.11442309,3.9920834e-05,0.29998933,0.00046514281,0.00042436109,865.01033,-0.7525901,846.33065,-0.77490744,0.31692012,0.079355589,-0.0060109329,69.846768,-21.890936,62.361981,-28.663337
5.9104041,0.056568559,59.992652,0.0028712004,0.39029395,0.00022092191,0.46664204,0.0010790042,0.00098897599,1762.8368,-3.9109451,1727.4982,-3.9799058,0.65273239,0.16142523,-0.011717149,116.55453,-16.742588,104.69068,-32.778372
7.7883668,0.12022042,59.986857,0.0089590186,0.85929012,0.0006849336,0.63328313,0.0022447196,0.0019604805,2553.1294,-11.160362,2534.76,-11.429181,0.97096151,0.23437297,-0.021895477,166.9936,-10.216623,144.92027,-36.369355
9.5885108,0.1986924,59.977281,0.020549,1.4783238,0.0015560118,0.79990186,0.0040021271,0.0034134847,2992.451,-22.414911,3049.6376,-23.807064,1.1661907,0.27686346,-0.032422975,212.02088,-4.4651337,184.46629,-38.514435
11.292849,0.2802227,59.964455,0.03877098,2.1741249,0.0029054322,0.96648703,0.0064578738,0.0054136957,3124.4584,-35.878964,3302.1654,-40.147628,1.2475779,0.29273505,-0.040293623,254.26807,-0.73700907,225.39939,-39.373827
12.884354,0.35720123,59.949438,0.064115776,2.8967471,0.0047549247,1.1330303,0.0097984563,0.0081266575,3093.824,-49.093908,3408.9839,-58.171166,1.2681159,0.29449371,-0.045342119,296.83219,1.4571281,271.3012,-39.712527
14.347122,0.42627204,59.933073,0.096716364,3.6226048,0.0070988519,1.2995264,0.014126563,0.0115741,3001.6612,-59.875317,3450.7397,-75.020868,1.2628292,0.29079839,-0.048466682,339.33808,2.7481688,319.55071,-39.860466
15.666538,0.4863285,59.91593,0.13654868,4.3418333,0.0099205346,1.4659721,0.019433341,0.015718093,2893.8859,-66.769539,3459.9507,-87.938208,1.2464172,0.28544814,-0.050278408,380.43154,3.4940943,367.69108,-39.859432
16.82942,0.53717294,59.898425,0.18352076,5.0497925,0.013200264,1.6323656,0.025634751,0.020484314,2788.4137,-69.012549,3447.2007,-94.837168,1.2239892,0.27987057,-0.051075083,419.30957,3.8544703,413.88056,-39.705537
17.824147,0.57896438,59.880906,0.23750479,5.7436858,0.016918608,1.7987059,0.032578246,0.025759958,2691.6207,-66.309537,3417.8744,-94.560323,1.1975864,0.2746695,-0.050974009,456.06751,3.9033598,457.41658,-39.470317
18.640782,0.61205458,59.863669,0.29834982,6.4216603,0.021057654,1.9649929,0.040063966,0.031396918,2605.4408,-58.624633,3379.6959,-86.674375,1.1686835,0.27028233,-0.050139879,490.25717,3.703805,497.71348,-39.29091
19.271164,0.6369848,59.846937,0.36589063,7.0828557,0.025601659,2.1312269,0.047827322,0.037165266,2534.8657,-46.051091,3351.2334,-71.003748,1.1410401,0.26775904,-0.048861379,522.4217,3.339241,535.90284,-39.291933
19.708995,0.65492956,59.830746,0.43997155,7.7303545,0.030538745,2.2974083,0.055372184,0.042585789,2488.5815,-28.773282,3351.1782,-47.333635,1.1188195,0.26826128,-0.047614296,552.5526,3.0145121,571.35027,-39.488227
