delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
2.5926829,0.22337921,79.975826,0.08862051,2.3010458,0.0064158465,2.8441189,0.001289535,0.00087635047,1738.931,-19.479399,1930.8045,-19.490729,0.68832833,0.16812321,-0.0082827406,123.02813,-16.250798,93.222735,-39.449972
2.7908623,0.25017263,79.972845,0.11364804,2.7102684,0.008176706,3.0662826,0.0014171011,0.00091755923,1850.2089,-17.287061,2092.7041,-16.914039,0.7386055,0.1809696,-0.0092340258,126.51908,-15.051725,93.106349,-40.331806
2.9887626,0.2755336,79.969555,0.14290645,3.1470786,0.010220457,3.2884358,0.0015757529,0.00098080421,1954.3441,-13.106073,2251.9426,-11.886626,0.78599801,0.19356779,-0.010181655,130.53983,-13.905586,94.098356,-41.129941
3.1863641,0.29901741,79.965984,0.17666452,3.6096982,0.012563376,3.5105772,0.0017602324,0.0010611051,2045.0652,-6.7384844,2401.5017,-4.1086671,0.82763461,0.20533064,-0.011032559,135.99984,-12.818205,96.747544,-41.90677
3.383647,0.32005758,79.962156,0.21516299,4.0951323,0.015220433,3.7327054,0.0019728021,0.0011504265,2130.6324,1.9298166,2549.282,6.7367897,0.86599817,0.21702466,-0.011865404,142.84603,-11.822038,100.14287,-42.819118
3.5805915,0.33815252,79.958081,0.2586176,4.6002577,0.018205673,3.9548193,0.002216073,0.0012575359,2202.1257,13.082575,2682.8088,21.339656,0.89684416,0.22769917,-0.01266773,149.84981,-10.927419,104.12816,-43.639504
3.7771779,0.35291306,79.953779,0.30720917,5.1221928,0.021531684,4.1769173,0.0024865582,0.0013895041,2266.1243,26.743298,2810.4415,40.082103,0.92303322,0.23806838,-0.013386136,157.50447,-10.078559,109.68785,-44.173414
3.9733866,0.36386277,79.949283,0.36108676,5.6570477,0.02520997,4.3989983,0.0027937265,0.0015362161,2322.6837,42.916684,2929.7729,63.022896,0.94368415,0.24802714,-0.014043741,166.36134,-9.3515426,115.94909,-44.615692
4.169198,0.370714,79.944605,0.42036588,6.2018196,0.029250856,4.6210606,0.0031343291,0.001698042,2367.1169,61.586644,3035.9361,90.327624,0.95683852,0.25713803,-0.014657076,175.40196,-8.7230169,122.45527,-45.026634
4.3645925,0.37316443,79.93976,0.48512636,6.7530382,0.033663374,4.843103,0.0035029902,0.0018857504,2406.3756,82.704518,3136.1468,122.18517,0.96560491,0.2660658,-0.015219036,184.64076,-8.1844727,130.1252,-45.399489
4.5595505,0.3709586,79.934769,0.55541676,7.3072168,0.038455615,5.0651239,0.0039088317,0.0020922275,2438.5118,106.18925,3226.6831,158.74652,0.96853969,0.27455259,-0.015717518,194.55209,-7.7505118,138.4105,-45.709469
4.7540525,0.36398983,79.929639,0.6312531,7.8615578,0.043634647,5.2871217,0.0043528474,0.0023139507,2462.5252,131.93344,3307.4278,200.11898,0.9653309,0.28254424,-0.016179634,204.6268,-7.4011446,146.74275,-45.961629
4.9480792,0.35214422,79.924378,0.71262023,8.4129304,0.04920659,5.5090948,0.0048264328,0.0025592683,2482.4274,159.80674,3382.5538,246.36832,0.95794305,0.29041811,-0.016599604,214.72078,-7.1347019,155.80059,-46.160557
5.141611,0.33535169,79.918994,0.79947522,8.958459,0.055176826,5.7310417,0.0053368774,0.0028258556,2496.8334,189.19223,3450.1488,296.58506,0.94609698,0.29795173,-0.016973345,225.00733,-6.9539415,165.34872,-46.305983
5.3346287,0.31363368,79.913488,0.89174904,9.4958717,0.061549934,5.9529607,0.0058896359,0.0031101257,2505.167,220.13509,3509.4415,351.48554,0.92913188,0.30511669,-0.017310513,235.40762,-6.8437047,174.89965,-46.406335
5.527113,0.28704684,79.907859,0.98934759,10.022656,0.068329794,6.1748502,0.0064757525,0.0034163178,2510.619,252.6852,3563.8697,411.12332,0.90854952,0.31222512,-0.017613908,245.78788,-6.8029931,184.86323,-46.464723
5.7190445,0.25568906,79.902109,1.0921535,10.536451,0.075519758,6.3967084,0.0070989577,0.0037460917,2513.2114,286.65485,3613.2435,475.4135,0.88439387,0.31925657,-0.017890499,256.14413,-6.8305575,195.17474,-46.483004
5.9104041,0.21971061,79.896231,1.2000276,11.035185,0.083122688,6.6185337,0.0077659361,0.0040969551,2512.1272,321.58271,3655.7439,543.26468,0.85656218,0.32601739,-0.018129549,266.57642,-6.9205996,205.58063,-46.463822
6.1011727,0.17925553,79.890225,1.3128129,11.517613,0.091140945,6.8403244,0.0084709511,0.0044699628,2508.3224,356.09903,3693.7861,613.5892,0.82675474,0.33254941,-0.018311655,276.93242,-7.0515249,216.18174,-45.837288
6.2913312,0.13450393,79.884087,1.4303397,11.982172,0.099576449,7.0620788,0.0092164899,0.0048686835,2502.6573,391.42967,3727.9306,687.92975,0.79413554,0.33904607,-0.018492374,287.1483,-7.0913474,227.01938,-45.734423
6.4808606,0.085687577,79.877805,1.5524219,12.427211,0.10843078,7.2837954,0.010007585,0.0052920751,2495.267,427.3889,3758.3149,766.08627,0.75892206,0.34550315,-0.01865307,297.44563,-7.2791396,238.06878,-45.713419
6.6697418,0.033043405,79.87137,1.6788589,12.851611,0.11770521,7.5054723,0.01084263,0.0057406217,2486.2392,462.29371,3784.5738,844.61825,0.7229771,0.35166958,-0.01878903,307.65293,-7.5248633,249.21589,-45.673528
6.8579561,-0.023243194,79.864774,1.8094452,13.255315,0.12740069,7.7271081,0.01172341,0.0062166533,2475.4534,496.09451,3807.3666,924.88261,0.68593723,0.3576314,-0.018894436,317.78552,-7.7793182,260.57032,-45.620467
7.0454847,-0.082905098,79.858012,1.9439702,13.637337,0.13751787,7.948701,0.012652786,0.006720965,2463.746,530.01529,3827.3883,1008.0307,0.64719678,0.36356928,-0.01897513,327.91677,-8.0595546,272.10205,-45.537536
7.2323086,-0.14566013,79.851076,2.0822132,13.99685,0.14805724,8.1702496,0.013632129,0.0072546185,2451.2486,563.09649,3844.7999,1091.2567,0.60825039,0.36932246,-0.019028472,338.03703,-8.3624376,283.82231,-45.423554
7.4184094,-0.21132625,79.843962,2.2239531,14.334598,0.15901908,8.3917522,0.014662613,0.0078188027,2438.11,593.51721,3859.7887,1172.9658,0.57049931,0.37474845,-0.019042559,348.15444,-8.6372774,295.72169,-45.079081
7.6037683,-0.27964878,79.836673,2.3689734,14.650397,0.17040345,8.6132075,0.015746833,0.0084150876,2424.4824,623.76368,3872.5586,1256.5608,0.53171352,0.38013645,-0.019026865,358.28896,-8.9115905,307.82418,-44.676825
7.7883668,-0.35033782,79.8292,2.5170528,14.943758,0.18221032,8.834614,0.016885737,0.0090446872,2410.5093,653.0964,3883.1016,1339.5269,0.49308886,0.38534199,-0.018987387,368.44588,-9.0855019,320.11273,-44.467562
7.9721866,-0.42322695,79.821542,2.6679725,15.215951,0.19443951,9.0559703,0.018081689,0.0097083783,2396.2479,678.98759,3891.8838,1418.5655,0.45697437,0.39011966,-0.018919901,378.6371,-9.2720898,332.59717,-44.254352
8.1552091,-0.49809004,79.813697,2.821525,15.467319,0.2070907,9.2772752,0.019336081,0.010407781,2381.8928,704.59392,3899.0897,1498.5814,0.42038576,0.39486023,-0.018825048,388.88191,-9.4707073,345.28724,-44.011856
8.337416,-0.5746561,79.805664,2.9775015,15.697697,0.22016351,9.4985274,0.020650187,0.011144372,2367.5789,729.10149,3904.8434,1577.0781,0.38457341,0.39942253,-0.018701221,399.18785,-9.6773387,358.20213,-43.734579
8.5187893,-0.65279086,79.797446,3.1356992,15.908673,0.23365753,9.7197257,0.022025934,0.011918701,2353.3727,750.1335,3909.2658,1650.1767,0.35182322,0.40352564,-0.018546779,409.57191,-9.8473889,371.31199,-43.444671
8.6993107,-0.73230273,79.789045,3.2959291,16.100833,0.24757217,9.940869,0.023464655,0.012732754,2339.3459,770.90555,3912.0348,1723.4813,0.31892057,0.40756644,-0.018354867,420.04484,-10.000521,384.60975,-42.98471
8.8789621,-0.81295598,79.780467,3.4580032,16.274206,0.26190684,10.161956,0.024967148,0.013588169,2325.5567,790.42744,3913.6449,1794.5847,0.28711516,0.4114132,-0.018136903,430.60138,-10.149387,398.13839,-42.576556
9.0577257,-0.89465026,79.771714,3.621741,16.43049,0.27666092,10.382987,0.026535183,0.014485148,2312.0445,806.89217,3914.2265,1859.476,0.25843991,0.41480454,-0.017890242,441.26193,-10.243515,411.87553,-42.232807
9.2355835,-0.97722245,79.762792,3.7869767,16.570382,0.29183368,10.603959,0.028169688,0.01542501,2298.8494,823.21134,3913.8428,1923.8664,0.22994314,0.41814438,-0.017614827,452.02616,-10.304424,425.82357,-41.879459
9.4125178,-1.0604718,79.753706,3.9535471,16.694102,0.30742442,10.824872,0.029871151,0.016408921,2286.0037,838.2881,3912.5644,1985.6766,0.20271782,0.42129043,-0.017312065,462.89357,-10.383834,439.98214,-41.503994
9.5885108,-1.1443282,79.744464,4.1212973,16.803326,0.32343248,11.045727,0.031640894,0.017437296,2273.5139,850.87323,3910.4594,2040.7213,0.17859,0.42399458,-0.016982237,473.87199,-10.453531,454.33367,-41.161426
9.7635449,-1.2286642,79.735071,4.2900871,16.898802,0.33985706,11.26652,0.033479544,0.018511402,2261.3977,863.46748,3907.5571,2094.9601,0.15473878,0.42665066,-0.01662643,484.96213,-10.520155,468.87872,-40.817487
9.9376028,-1.3133103,79.725536,4.4597796,16.980737,0.35669747,11.487253,0.035387206,0.019632368,2249.6573,875.03657,3903.8809,2147.466,0.13182521,0.42916902,-0.016241113,496.15669,-10.587282,483.61471,-40.396332
10.110667,-1.3982108,79.715868,4.6302441,17.050573,0.37395307,11.707924,0.037364675,0.020800536,2238.2836,884.61772,3899.4371,2192.6054,0.11199836,0.43124411,-0.015831063,507.45817,-10.645272,498.5185,-40.042773
10.28272,-1.4832787,79.706075,4.8013647,17.109135,0.39162314,11.928534,0.039412508,0.02201715,2227.2686,894.3636,3894.2152,2236.6802,0.092476432,0.43326646,-0.015397342,518.86631,-10.700661,513.58729,-39.720982
10.453745,-1.5683791,79.696167,4.9730282,17.15662,0.40970703,12.14908,0.041529513,0.023283091,2216.586,903.48749,3888.1968,2279.6371,0.073521066,0.43519617,-0.014931434,530.46344,-10.741961,528.85373,-39.392801
10.623724,-1.6534538,79.686156,5.1451266,17.194039,0.42820418,12.369564,0.043710709,0.024594012,2206.2327,910.95384,3881.3851,2315.7303,0.057346478,0.43671757,-0.014442824,542.12411,-10.780405,544.21817,-39.082299
10.792641,-1.7384617,79.676042,5.3175642,17.222374,0.44711398,12.589984,0.045916303,0.025915245,2196.3088,918.71497,3873.8888,2350.0197,0.041595665,0.43815382,-0.013993463,553.37744,-10.823809,558.88037,-38.79426
10.960479,-1.8232974,79.665803,5.4902494,17.241748,0.46643585,12.81034,0.048102169,0.027215341,2186.9288,926.3763,3865.7963,2383.1057,0.026178446,0.43951397,-0.013630286,563.78324,-10.867088,572.23126,-38.485658
11.12722,-1.9078949,79.65541,5.6630934,17.2527,0.48616928,13.030632,0.050242637,0.028480817,2178.1492,932.48749,3857.1581,2412.0426,0.012530739,0.44059512,-0.013369153,573.15103,-10.902289,584.08791,-38.156795
11.292849,-1.9922403,79.644827,5.836016,17.256241,0.50631373,13.250858,0.052324297,0.029707617,2169.9901,938.94151,3847.9877,2437.3929,-0.00013645399,0.44151123,-0.013212151,581.44014,-10.925265,594.47069,-37.816893
11.457349,-2.0762591,79.634024,6.0089436,17.252582,0.52686869,13.471019,0.054340686,0.030896784,2162.4583,945.71719,3838.2917,2461.5753,-0.012593514,0.44237418,-0.013153656,588.68641,-10.937113,603.49767,-37.478346
11.620703,-2.1598834,79.622971,6.1818039,17.241997,0.54783367,13.691113,0.056290082,0.032051417,2155.5413,951.05991,3828.0768,2484.5131,-0.024234814,0.44310002,-0.013181651,594.96757,-10.935331,611.31698,-37.124759
11.782895,-2.2430913,79.611643,6.3545299,17.22523,0.56920827,13.911139,0.058174037,0.033175324,2149.2101,956.62475,3817.3664,2502.1258,-0.034251498,0.44357773,-0.013284599,600.38258,-10.921626,618.08051,-36.773035
11.943909,-2.3258491,79.60002,6.527062,17.202779,0.59099202,14.131096,0.059995715,0.034272828,2143.4454,962.49971,3806.1917,2518.7698,-0.044088274,0.44401522,-0.013452272,605.03822,-10.888891,623.93809,-36.426754
12.103728,-2.4080949,79.588086,6.699343,17.174787,0.61318454,14.350983,0.061758779,0.035347995,2138.2066,967.80965,3794.5947,2534.5215,-0.053473523,0.44437715,-0.013673735,609.02938,-10.849994,629.02479,-36.070528
12.262337,-2.4897849,79.575829,6.871318,17.141584,0.63578548,14.570799,0.063467446,0.036404397,2133.4545,972.76073,3782.6411,2548.4228,-0.06214855,0.44463138,-0.013939615,612.44656,-10.807835,633.46086,-35.707219
12.41972,-2.5709011,79.563238,7.0429369,17.103751,0.6587945,14.790543,0.065126172,0.037445034,2129.1492,977.98279,3770.4036,2559.1847,-0.069893984,0.44475027,-0.014242389,615.37296,-10.760355,637.34939,-35.357412
12.57586,-2.6513958,79.550308,7.2141541,17.061539,0.68221129,15.010213,0.06673674,0.038472148,2126.7674,983.42467,3757.934,2569.3935,-0.07725471,0.44492556,-0.01457148,618.29922,-10.708383,640.77027,-35.007222
12.730744,-2.7311577,79.537035,7.3849275,17.015537,0.70603569,15.229808,0.068282594,0.039483322,2127.1592,987.89554,3749.2434,2579.1864,-0.082968634,0.44533611,-0.014937464,621.37428,-10.647135,644.40753,-34.664095
12.884354,-2.8100531,79.523407,7.5552233,16.966553,0.73026804,15.449326,0.069771151,0.040463069,2127.7775,992.54199,3743.7088,2587.8528,-0.087824326,0.44584889,-0.015355007,623.97024,-10.576776,647.95205,-34.338702
13.036675,-2.8880665,79.509414,7.7250134,16.915007,0.75490894,15.668766,0.071209461,0.041417158,2128.5628,997.27832,3738.0656,2594.49,-0.092115614,0.44626411,-0.015806203,626.16523,-10.495944,650.97723,-34.034372
13.187693,-2.9651754,79.495053,7.8942728,16.860994,0.77995893,15.888126,0.072603709,0.042351679,2129.4781,1001.8236,3732.4155,2601.0923,-0.096374794,0.44666589,-0.016282455,628.02853,-10.406679,653.62567,-33.741492
13.337393,-3.041355,79.48032,8.0629771,16.804616,0.80541851,16.107404,0.073959126,0.043270371,2130.4929,1005.6363,3726.8512,2607.7298,-0.10042564,0.4470366,-0.016777057,629.61724,-10.309225,655.99382,-33.455765
13.485758,-3.1165745,79.465217,8.2311031,16.745912,0.83128816,16.3266,0.075280112,0.044175691,2131.5887,1009.4184,3721.4488,2614.4493,-0.10449141,0.44741456,-0.017285799,630.98009,-10.208138,658.15052,-33.175953
13.632775,-3.1908144,79.449745,8.398628,16.685068,0.85756831,16.54571,0.076570395,0.04506904,2132.7531,1013.1339,3716.2753,2619.2051,-0.10787592,0.44770668,-0.017804745,632.15831,-10.105177,660.14376,-32.9046
13.778429,-3.2640591,79.433907,8.5655322,16.622299,0.88425931,16.764734,0.077833159,0.045951326,2133.9774,1016.6604,3711.3908,2624.0412,-0.11119664,0.4480049,-0.018332245,633.18664,-9.9990612,662.01068,-32.65103
13.922705,-3.3362838,79.417705,8.7317969,16.557703,0.9113615,16.983669,0.07907086,0.046823021,2135.2556,1019.4706,3706.847,2628.9774,-0.1142738,0.44828826,-0.018865788,634.09213,-9.8895202,663.77884,-32.400442
14.065588,-3.4074617,79.401144,8.8974047,16.491361,0.93887514,17.202513,0.080285495,0.047684362,2136.5824,1022.1817,3702.679,2634.0067,-0.11729468,0.44858674,-0.019404284,634.89663,-9.7795839,665.46839,-32.157367
14.207065,-3.477563,79.384228,9.0623384,16.423313,0.9668005,17.421266,0.081478652,0.0485354,2137.9518,1024.7758,3698.9087,2638.7628,-0.12012755,0.44888355,-0.019946251,635.61698,-9.6692368,667.09364,-31.913191
14.347122,-3.5465767,79.366961,9.2265825,16.353807,0.99513779,17.639925,0.082651805,0.049375985,2139.3509,1027.2355,3695.5445,2642.3664,-0.12248027,0.44913716,-0.020491065,636.26608,-9.5568402,668.66306,-31.682631
14.485743,-3.6144877,79.34935,9.3901234,16.283,1.0238872,17.858488,0.083806084,0.050206026,2140.7707,1029.2166,3692.5791,2645.9876,-0.12462471,0.44938521,-0.021037904,636.8542,-9.4413012,670.18236,-31.461869
14.622917,-3.6812807,79.331398,9.5529492,16.211022,1.0530488,18.076954,0.084942468,0.051025576,2142.2055,1030.8914,3689.9918,2649.5997,-0.12660708,0.44963339,-0.021585936,637.39064,-9.3244161,671.65628,-31.250354
14.758627,-3.7469367,79.313111,9.7150486,16.137936,1.0826228,18.295321,0.086061915,0.051834627,2143.6447,1032.4541,3687.7564,2653.191,-0.12849416,0.44988854,-0.022134457,637.88242,-9.2071005,673.08696,-31.038529
14.892862,-3.8114377,79.294496,9.8764109,16.063796,1.1126092,18.513587,0.087164692,0.052633084,2145.077,1033.9034,3685.8446,2656.757,-0.13028992,0.45014865,-0.022682852,638.3309,-9.0895646,674.4746,-30.832056
15.025608,-3.8747748,79.275556,10.037026,15.988739,1.1430081,18.731751,0.088251578,0.053421274,2146.4942,1035.2397,3684.2242,2659.2598,-0.13166003,0.45036397,-0.023230078,638.74161,-8.9712016,675.82368,-30.630194
15.156851,-3.9369471,79.256299,10.196887,15.912952,1.1738194,18.94981,0.089323623,0.054199202,2147.8877,1036.2203,3682.8626,2661.6259,-0.13284289,0.45056438,-0.023775832,639.12142,-8.8495944,677.13371,-30.438159
15.286579,-3.9979484,79.236731,10.355985,15.836528,1.2050433,19.167764,0.090380613,0.054966721,2149.2494,1036.9884,3681.7269,2663.957,-0.13392022,0.45075934,-0.024319549,639.46811,-8.7279224,678.40189,-30.251814
15.414778,-4.0577694,79.216858,10.514316,15.759501,1.2366796,19.38561,0.09142312,0.055724513,2150.5776,1037.6894,3680.7851,2666.2563,-0.13494378,0.45095438,-0.024860629,639.78666,-8.6069034,679.63544,-30.069901
15.541435,-4.1164016,79.196685,10.671873,15.681901,1.2687283,19.603347,0.092452102,0.0564727,2151.8702,1038.3262,3680.008,2668.5267,-0.13592697,0.45114843,-0.025398521,640.08417,-8.4867801,680.8345,-29.892153
15.666538,-4.1738369,79.176221,10.828651,15.603747,1.3011892,19.820973,0.093466914,0.05721099,2153.1192,1038.9008,3679.372,2670.7687,-0.13687383,0.45134012,-0.025932746,640.35508,-8.3678024,681.99498,-29.71844
15.790075,-4.2300731,79.15547,10.984644,15.525115,1.3340624,20.038487,0.094467901,0.057940046,2154.3234,1039.4164,3678.8551,2672.2997,-0.13756166,0.45149713,-0.026462557,640.60247,-8.2497532,683.12449,-29.548723
15.912032,-4.2851153,79.13444,11.139848,15.446143,1.3673476,20.255887,0.09545633,0.058660065,2155.4839,1039.6114,3678.4377,2673.6728,-0.1380977,0.45163227,-0.02698773,640.83596,-8.1314779,684.22476,-29.389716
16.032399,-4.3389623,79.113138,11.29426,15.36687,1.4010446,20.473171,0.096431316,0.059370533,2156.5981,1039.7746,3678.1019,2675.0122,-0.13861524,0.45176364,-0.027507966,641.04962,-8.0145976,685.28932,-29.232285
16.151162,-4.3916107,79.09157,11.447877,15.287306,1.4351534,20.690339,0.097392837,0.060072085,2157.6702,1039.9122,3677.8303,2676.3208,-0.13911433,0.45189122,-0.028022843,641.24545,-7.899366,686.32523,-29.07818
16.26831,-4.4430568,79.069744,11.600696,15.207464,1.4696736,20.907388,0.098342133,0.060764898,2158.7052,1040.0251,3677.7201,2677.6015,-0.13958385,0.45202015,-0.028532754,641.43348,-7.7859796,687.35513,-28.928932
16.383831,-4.4932965,79.047666,11.752714,15.127358,1.5046051,21.124316,0.099277948,0.061448019,2159.7904,1040.1142,3677.6557,2678.8556,-0.14002817,0.45214918,-0.029037111,641.63227,-7.67458,688.34901,-28.783917
16.497714,-4.5423255,79.025342,11.903929,15.047008,1.5399476,21.341123,0.10019913,0.062122045,2160.9029,1040.1803,3677.624,2680.0834,-0.14044729,0.45227673,-0.029535791,641.82857,-7.5652652,689.31394,-28.642956
16.609947,-4.5901442,79.00278,12.054338,14.966445,1.5757009,21.557807,0.10110709,0.062787502,2161.9764,1040.1497,3677.6186,2680.9034,-0.14071119,0.45237844,-0.030028344,642.01238,-7.4577417,690.25669,-28.505507
16.72052,-4.6367601,78.979986,12.203939,14.885774,1.6118647,21.774366,0.10200127,0.063443533,2163.0096,1039.9964,3677.636,2681.5338,-0.1408855,0.45246292,-0.030514759,642.18041,-7.3517468,691.16902,-28.374693
16.82942,-4.6821741,78.956968,12.352732,14.805004,1.6484389,21.990799,0.10288111,0.064090433,2164.0074,1039.8389,3677.6694,2682.1371,-0.14105407,0.45254319,-0.030994823,642.3316,-7.2479157,692.05508,-28.248395
16.936637,-4.7263862,78.933732,12.500716,14.724138,1.685423,22.207104,0.10374786,0.064728766,2164.9762,1039.6786,3677.7125,2682.7155,-0.14122127,0.45261963,-0.031468306,642.47591,-7.1464369,692.92163,-28.125813
17.04216,-4.7693964,78.910285,12.647889,14.643175,1.7228168,22.423281,0.10460106,0.065357749,2165.916,1039.5154,3677.763,2683.2717,-0.14139161,0.45269221,-0.031935099,642.61129,-7.047473,693.76141,-28.006785
17.14598,-4.8112046,78.886633,12.794251,14.562117,1.76062,22.639327,0.10543972,0.065977436,2166.8295,1039.3496,3677.8178,2683.8071,-0.14155816,0.45276101,-0.03239505,642.73315,-6.9511552,694.57635,-27.89129
17.248085,-4.8518108,78.862784,12.939799,14.480962,1.7988322,22.85524,0.10626489,0.066588424,2167.7207,1039.1817,3677.874,2684.3221,-0.141723,0.45282633,-0.032848017,642.84965,-6.8572634,695.37388,-27.779334
17.348465,-4.8912151,78.838744,13.084535,14.399713,1.8374532,23.071021,0.10707641,0.06718999,2168.5887,1039.0125,3677.9316,2684.8162,-0.14189092,0.45288811,-0.033293969,642.96006,-6.7662733,696.14787,-27.670857
17.44711,-4.9294174,78.81452,13.228456,14.318369,1.8764826,23.286667,0.10787306,0.067781923,2169.434,1038.8059,3677.9896,2685.2891,-0.14204337,0.45294461,-0.033732786,643.05812,-6.6781171,696.8977,-27.565831
17.54401,-4.9664208,78.790118,13.371561,14.236965,1.9159201,23.502176,0.10865572,0.068364842,2170.2607,1038.5227,3678.0461,2685.4965,-0.14208755,0.45298301,-0.034164264,643.15074,-6.5926579,697.63099,-27.464254
17.639156,-5.0022302,78.765546,13.51385,14.155549,1.9557653,23.717549,0.10942456,0.068938137,2171.0686,1038.2479,3678.1007,2685.5937,-0.14210751,0.45301441,-0.034588541,643.23951,-6.5098929,698.34276,-27.367913
17.732538,-5.0368468,78.74081,13.655324,14.074122,1.9960178,23.932782,0.11017823,0.069501369,2171.8591,1037.9819,3678.1522,2685.6716,-0.14212674,0.45304298,-0.035005527,643.31761,-6.4298988,699.02986,-27.275514
17.824147,-5.0702715,78.715917,13.795981,13.992685,2.0366773,24.147875,0.11091736,0.070055241,2172.6395,1037.7242,3678.198,2685.732,-0.14214322,0.4530692,-0.03541512,643.39143,-6.3527526,699.70042,-27.186641
17.913974,-5.1025053,78.690872,13.935822,13.911237,2.0777435,24.362827,0.11164226,0.070599294,2173.4127,1037.4744,3678.2381,2685.7773,-0.14216278,0.45309332,-0.035817305,643.46412,-6.278505,700.3511,-27.101223
18.002009,-5.1335491,78.665683,14.074847,13.829779,2.1192158,24.577636,0.1123515,0.071132912,2174.1791,1037.232,3678.2732,2685.809,-0.14218122,0.45311535,-0.036212062,643.52835,-6.2071902,700.97728,-27.019225
18.088244,-5.1634038,78.640356,14.213055,13.748311,2.1610941,24.7923,0.11304544,0.071656739,2174.942,1036.997,3678.3021,2685.828,-0.14219556,0.45313558,-0.036599329,643.58783,-6.1388303,701.58663,-26.940656
18.17267,-5.1920701,78.614897,14.350447,13.666834,2.2033778,25.00682,0.11372463,0.072170511,2175.7009,1036.7687,3678.3254,2685.8347,-0.14221155,0.45315407,-0.036979093,643.64597,-6.0734337,702.17787,-26.865487
18.255279,-5.219549,78.589313,14.487021,13.585348,2.2460666,25.221193,0.11438775,0.072673476,2176.4524,1036.5468,3678.3445,2685.8294,-0.1422266,0.4531706,-0.037351336,643.69507,-6.0110014,702.74516,-26.793666
18.336062,-5.2458414,78.563609,14.622779,13.503855,2.2891602,25.435417,0.11503493,0.073166153,2177.1977,1036.3307,3678.3583,2685.8123,-0.14223704,0.45318532,-0.037715995,643.73685,-5.9515314,703.29482,-26.725194
