delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
15.555883,10.234176,104.48682,-3.6238224,20.293804,4.4034205,125.62702,0.03422998,0.021207647,2684.659,-1686.3615,3443.1815,-2034.3975,2.3710897,0.10125002,-0.053853261,512.47633,0.46605078,405.09429,-79.670237
14.908185,9.8898681,104.50512,-3.4140196,21.652458,4.4173979,125.91864,0.033108483,0.020159662,2693.822,-1680.3452,3456.6349,-2021.6338,2.371204,0.1039363,-0.050830337,519.35285,-0.82900657,403.44122,-81.39155
14.223224,9.5216906,104.52552,-3.1906296,23.01067,4.4317145,126.2102,0.031921352,0.019094426,2703.1318,-1671.0122,3471.6072,-2005.5454,2.3694157,0.10703642,-0.047522549,527.38315,-2.0987159,402.57401,-83.10413
13.502713,9.1298081,104.54784,-2.9536637,24.367105,4.4463745,126.50172,0.030664291,0.018012109,2712.4357,-1657.0101,3488.169,-1984.8501,2.3648116,0.11065665,-0.0439331,536.46222,-3.3353893,402.44889,-84.749843
12.748452,8.7144573,104.57189,-2.7031493,25.719786,4.4613828,126.7932,0.029335032,0.016916354,2721.4508,-1636.583,3506.2076,-1957.7574,2.3561338,0.11493199,-0.040062336,546.56707,-4.5316211,403.05983,-86.313539
11.962326,8.2759744,104.59748,-2.4391382,27.065827,4.4767441,127.08463,0.027932244,0.015809138,2729.6662,-1607.4878,3525.3544,-1920.6464,2.3412293,0.1200831,-0.035903437,557.73395,-5.6876075,404.43788,-87.747602
11.146301,7.8148315,104.62437,-2.1617169,28.401052,4.4924637,127.37601,0.026450663,0.014691014,2736.1968,-1566.922,3544.8064,-1870.3378,2.317788,0.12629751,-0.031444993,569.90393,-6.8019634,406.57655,-88.952285
10.302416,7.3316681,104.65234,-1.8710214,29.719633,4.5085469,127.66736,0.024884483,0.013564024,2739.626,-1509.8741,3562.9487,-1802.9714,2.2823265,0.13383399,-0.026680026,582.97517,-7.9011215,409.4929,-89.945134
9.4327801,6.8273405,104.68113,-1.567257,31.013445,4.5249996,127.95866,0.023229653,0.012429039,2737.6541,-1431.6244,3577.0798,-1713.6683,2.230707,0.14289362,-0.021587544,596.8452,-8.994845,413.19207,-90.538084
8.5395672,6.302939,104.71048,-1.250724,32.271514,4.5418272,128.24991,0.021480585,0.011286875,2726.3004,-1328.7868,3582.5678,-1591.4075,2.1565035,0.15373149,-0.016146721,611.24083,-10.160232,417.64511,-90.538287
7.6250098,5.759797,104.74016,-0.92185045,33.479092,4.5590352,128.54113,0.019632283,0.010140557,2698.6415,-1192.6666,3569.5532,-1433.7421,2.0525585,0.16607453,-0.010329377,625.86923,-11.466951,422.86303,-90.089012
6.6913939,5.199402,104.7699,-0.5812344,34.61677,4.5766271,128.83231,0.017684249,0.0089910173,2644.7466,-1021.933,3524.9805,-1233.858,1.910993,0.17922275,-0.0040565101,640.5093,-12.996471,428.95025,-87.953406
5.741053,4.623216,104.79946,-0.22969635,35.659122,4.5946029,129.12345,0.015632303,0.007840899,2544.3694,-814.6649,3419.5825,-985.46376,1.7173734,0.1912506,0.0026305788,654.66125,-15.272932,435.97512,-85.9558
4.7763625,4.0323097,104.82864,0.13165274,36.573505,4.6129554,129.41456,0.01347281,0.006687013,2371.9151,-574.76705,3215.4011,-694.72935,1.4616985,0.19873603,0.0099522277,668.64496,-17.83379,444.50795,-80.288569
3.7997335,3.4268421,104.8572,0.50133655,37.319285,4.6316635,129.70563,0.011198044,0.0055264924,2085.4955,-312.48205,2850.5177,-362.37264,1.1275701,0.19633916,0.017640919,681.1665,-21.502202,454.53901,-72.417642
2.8136072,2.805704,104.88488,0.87743494,37.848809,4.6506848,129.99668,0.0088099174,0.0043542443,1640.4274,-41.097334,2254.3694,-4.7499146,0.70556087,0.17734299,0.025318308,692.34972,-25.421599,467.26648,-62.273856
1.8204483,2.1668859,104.91086,1.2575387,38.114753,4.6699464,130.2877,0.0064102031,0.0032303323,1033.3761,224.37914,1421.152,362.88212,0.21511719,0.13991816,0.029487878,675.66498,-30.198472,465.55123,-56.817864
0.82273928,1.5101402,104.93321,1.6388595,38.092321,4.6893465,130.57871,0.0047122555,0.0024609671,342.81178,472.8446,474.0621,723.40319,-0.29143393,0.092233567,0.028079391,607.71407,-33.407307,433.47232,-45.715977
-0.17702619,0.83947835,104.95002,2.0185223,37.788768,4.7087692,130.8697,0.00441807,0.0024650961,-306.32552,696.4089,-418.90282,1053.6009,-0.76040861,0.046538152,0.027244524,572.35582,-36.552553,431.41445,-38.073318
-1.1763492,0.16108857,104.96186,2.3938404,37.2303,4.7281045,131.16067,0.0045633027,0.0027095824,-906.13796,893.8582,-1206.74,1341.0405,-1.176163,0.0048592492,0.022541,518.88114,-38.950087,405.1243,-29.717812
-2.1727319,-0.51873451,104.96782,2.7624376,36.452178,4.747255,131.45164,0.0053639259,0.0034201478,-1431.6235,1065.193,-1858.0424,1573.5892,-1.5291044,-0.030790864,0.018967873,502.12963,-41.586184,407.39856,-22.544601
-3.1636839,-1.194294,104.96807,3.1222914,35.48858,4.7661399,131.7426,0.006422115,0.004371115,-1888.878,1213.001,-2373.4088,1746.9248,-1.8234717,-0.06078955,0.014460637,494.91762,-43.425731,413.17305,-15.799736
-4.1467284,-1.8603036,104.96261,3.471716,34.373811,4.7846951,132.03356,0.0076016011,0.005462801,-2270.2394,1342.3593,-2745.1348,1868.6432,-2.0560849,-0.083789572,0.0090661451,492.64254,-45.225005,417.1542,-9.6376553
-5.1194082,-2.5118052,104.95161,3.8093875,33.14523,4.8028738,132.32451,0.0087941963,0.006703594,-2571.1824,1451.1147,-2979.6201,1943.2352,-2.2216993,-0.099758146,0.0033474158,490.94089,-46.544288,422.56916,-4.2343087
-6.0792922,-3.1446313,104.93545,4.1343495,31.838108,4.8206473,132.61547,0.0099798871,0.0080371785,-2798.5129,1543.4543,-3102.5228,1981.1616,-2.3317659,-0.10951823,-0.0023127764,489.9441,-47.435152,426.6194,0.33614817
-7.0239811,-3.7557065,104.91461,4.4459644,30.48064,4.8380016,132.90643,0.011180684,0.0094530392,-2966.6551,1618.3245,-3146.6526,1993.3677,-2.3998835,-0.11482495,-0.0076985424,490.42026,-47.873056,429.37307,4.120019
-7.9511137,-4.3430342,104.88965,4.7438402,29.09385,4.8549333,133.19739,0.012389237,0.010981287,-3089.9248,1676.058,-3140.3752,1987.6728,-2.4365387,-0.11729794,-0.01275022,491.12608,-47.919927,432.62233,7.203225
-8.8583726,-4.9054083,104.86111,5.0277634,27.692692,4.8714451,133.48835,0.013601714,0.012602095,-3177.5421,1719.3242,-3106.3691,1970.7755,-2.4515089,-0.1179825,-0.017487248,491.25105,-47.670911,435.66285,9.7042827
-9.7434902,-5.4421021,104.82949,5.297644,26.287172,4.887544,133.77931,0.014845564,0.014290171,-3235.4613,1752.6365,-3058.3592,1948.0222,-2.4528709,-0.11734242,-0.021912747,491.11377,-47.29637,438.04107,11.737247
-10.604254,-5.9526594,104.79532,5.5534727,24.883476,4.9032389,134.07027,0.016133132,0.016060751,-3268.9065,1780.6551,-3005.1494,1923.332,-2.4460469,-0.11564481,-0.026025238,490.69408,-46.873617,440.67782,13.389613
-11.438513,-6.4368077,104.75905,5.7952872,23.485012,4.9185398,134.36124,0.01745599,0.017894222,-3283.4219,1806.4465,-2952.0112,1899.2855,-2.4350065,-0.11313361,-0.029843521,489.75003,-46.531599,443.41125,14.740192
-12.244182,-6.8944295,104.72114,6.0231494,22.093255,4.9334573,134.6522,0.018818816,0.019759373,-3285.5713,1830.9006,-2902.0016,1877.3334,-2.4229039,-0.11015363,-0.033387974,488.92985,-46.290156,445.90895,15.842035
-13.019246,-7.3255594,104.682,6.2371294,20.708472,4.9480017,134.94316,0.020213225,0.021661513,-3282.1196,1853.5355,-2856.6764,1857.9872,-2.4110836,-0.10709891,-0.036692835,488.68027,-46.129691,448.68799,16.747922
-13.761769,-7.7303563,104.64201,6.4372963,19.330286,4.9621823,135.23411,0.021605231,0.023582892,-3278.3544,1873.7515,-2816.4904,1840.7872,-2.4000047,-0.10428411,-0.039808812,488.81122,-46.058379,451.64871,17.486942
-14.469895,-8.1090429,104.6015,6.6237136,17.957974,4.9760075,135.52506,0.022975333,0.025490834,-3276.7682,1891.3194,-2781.3775,1826.1351,-2.3904439,-0.10181323,-0.042772067,489.31029,-46.067967,454.44606,18.087687
-15.141854,-8.4618454,104.56079,6.7964365,16.590715,4.9894845,135.816,0.024312416,0.027385228,-3277.2716,1907.796,-2751.0077,1813.3096,-2.3824752,-0.099632827,-0.045598808,490.04321,-46.180693,457.33429,18.56891
-15.775966,-8.7889464,104.52015,6.9555118,15.227699,5.0026196,136.10693,0.025593411,0.029250903,-3278.4535,1923.3906,-2724.8297,1801.966,-2.3755401,-0.09766038,-0.048285336,490.50802,-46.398633,460.31727,18.941298
-16.370646,-9.0904863,104.47987,7.1009789,13.868303,5.015418,136.39784,0.026808688,0.031054618,-3278.9037,1938.8974,-2702.3175,1791.9279,-2.3697882,-0.095782134,-0.05081621,490.62415,-46.740474,463.12342,19.210132
-16.924408,-9.3665725,104.4402,7.2328708,12.511999,5.0278847,136.68875,0.027960465,0.032793912,-3278.1814,1953.4181,-2683.0823,1783.0393,-2.3647076,-0.094013934,-0.05318949,490.3877,-47.18651,465.82527,19.381933
-17.435868,-9.6173171,104.40138,7.3512167,11.158487,5.0400241,136.97963,0.029034517,0.034459007,-3276.7417,1966.9879,-2666.7716,1774.9873,-2.360063,-0.09237766,-0.055402549,489.73023,-47.726197,468.43926,19.457436
-17.903747,-9.8428348,104.36363,7.4560425,9.8074326,5.0518399,137.2705,0.030019726,0.036023356,-3275.5231,1979.3832,-2653.0239,1767.9017,-2.3560922,-0.090907142,-0.057457674,488.72713,-48.346415,470.75106,19.440485
-18.326877,-10.043245,104.32716,7.5473703,8.4584575,5.0633355,137.56135,0.030914539,0.037485055,-3275.1954,1990.5828,-2641.7025,1761.6286,-2.3528367,-0.089641116,-0.059357732,487.56696,-49.04194,472.90183,19.334087
