delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99958339,0.0012471317,99.995137,1.4501426e-05,0.0082768033,1.0950421e-06,0.2222177,1.6506824e-06,-9.1342135e-06,151.72397,-0.017733941,150.70831,-0.023600886,0.055825613,0.013993643,-0.016490932,0.26412328,-21.881665,-1.4467435,-22.465909
1.9966683,0.012899762,99.990324,0.00040559571,0.088592657,3.0815498e-05,0.49997802,0.00054232471,0.00051158194,654.67254,-0.52326929,648.03378,-0.537938,0.24099201,0.060432871,-0.010878782,85.81897,-26.235714,80.137897,-30.500622
2.9887626,0.041419613,99.986728,0.0022019612,0.2953118,0.00016746096,0.77773018,0.0011012613,0.0010322765,1314.5023,-2.5471219,1304.8076,-2.5677959,0.48631899,0.12139123,-0.0097238672,140.09167,-24.487383,130.33932,-35.080127
3.9733866,0.086837539,99.982931,0.0067881275,0.64777853,0.0005155863,1.0554755,0.0018708297,0.0016906522,1968.7208,-6.8727802,1975.1884,-6.9584093,0.74199506,0.18244869,-0.011939118,180.73782,-20.790853,163.93964,-39.04702
4.9480792,0.14470702,99.977942,0.015612331,1.1394986,0.0011801584,1.3332112,0.0029102876,0.0025510479,2494.1685,-13.410684,2553.3947,-13.801808,0.96470145,0.23295831,-0.016454442,210.90054,-16.433758,189.37678,-42.520546
5.9104041,0.20779879,99.971298,0.029928278,1.7388733,0.0022457057,1.6109323,0.0042296672,0.0036227873,2813.2947,-20.866132,2964.7234,-22.218625,1.1149362,0.26601067,-0.021334027,237.28642,-12.365995,214.32953,-45.180937
6.8579561,0.26868491,99.96305,0.050597881,2.4035033,0.0037648069,1.8886331,0.005867934,0.0048671605,2949.7364,-27.361136,3221.5155,-30.450999,1.1950373,0.28348011,-0.02565625,261.8564,-9.2266625,237.34454,-46.934875
7.7883668,0.3220328,99.953492,0.07809515,3.0999202,0.0057604282,2.1663085,0.0078292287,0.0063529942,2969.5875,-31.106056,3373.0381,-36.199159,1.2292845,0.29094767,-0.029093621,284.78284,-7.0046998,262.59208,-47.979917
8.6993107,0.3648509,99.942931,0.11262358,3.8071678,0.0082360174,2.4439542,0.010190368,0.0081226169,2927.9705,-30.776513,3460.2759,-37.134039,1.235775,0.29306182,-0.031732876,308.21694,-5.464931,290.44063,-48.500992
9.5885108,0.39573106,99.931616,0.15422247,4.5126393,0.011184565,2.7215671,0.012993751,0.010176194,2858.3095,-25.626141,3506.2943,-31.397715,1.2245462,0.29256261,-0.03375478,332.35336,-4.419973,319.39629,-48.576245
10.453745,0.41416344,99.91973,0.20283123,5.2083966,0.014594253,2.9991447,0.016173489,0.012488633,2780.2332,-15.387159,3524.2408,-17.953189,1.2023963,0.2910078,-0.035395485,355.22412,-3.7401202,347.79761,-48.196428
11.292849,0.42012423,99.907362,0.25832424,5.8891256,0.018451589,3.2766846,0.019649694,0.015002508,2703.501,-0.10324068,3521.2742,3.0373331,1.1726497,0.28914393,-0.036896482,375.80188,-3.32222,373.82511,-47.819927
12.103728,0.41388197,99.894524,0.32053061,6.5509571,0.02274303,3.5541846,0.023364425,0.017661492,2632.72,20.01075,3504.307,32.398287,1.1367555,0.28751665,-0.038371246,394.11638,-3.0602673,396.67223,-47.94542
12.884354,0.39594284,99.881218,0.38924605,7.1910437,0.027455855,3.8316424,0.027230196,0.020422972,2569.7119,44.646618,3481.172,70.429785,1.0969918,0.28656218,-0.039800907,409.9391,-2.9456756,416.66204,-47.16684
13.632775,0.36697172,99.867428,0.46424372,7.8076072,0.03257878,4.1090553,0.031201865,0.023260077,2514.249,73.446398,3459.1541,116.47369,1.0548432,0.28656497,-0.041235893,423.98021,-2.9190046,435.03603,-46.581333
14.347122,0.32773803,99.853121,0.54528239,8.3994653,0.038102296,4.3864206,0.035246252,0.026121635,2466.142,106.00454,3442.9634,170.38922,1.0109363,0.28770227,-0.042716174,436.56251,-2.9457908,451.94558,-46.120032
15.025608,0.27906499,99.838257,0.63211168,8.9658222,0.044018761,4.6637354,0.039295623,0.02895435,2424.8258,141.87262,3433.4663,231.79694,0.96576562,0.28994298,-0.044244348,447.62079,-3.0072053,467.33687,-45.623444
15.666538,0.22174202,99.8228,0.72447417,9.5060059,0.050322226,4.9409965,0.043312953,0.031734985,2389.2989,180.10449,3428.5749,299.21696,0.91972964,0.29303226,-0.045797232,457.35267,-3.0951037,481.26359,-45.038258
16.26831,0.15670631,99.806694,0.82211131,10.020988,0.057008392,5.2182009,0.047248746,0.034406498,2370.8412,220.23039,3444.9883,372.3632,0.87803601,0.29823334,-0.047538847,468.16254,-3.158808,495.8817,-44.429337
16.82942,0.08487691,99.789871,0.92478079,10.511669,0.064075693,5.4953454,0.051032076,0.03692687,2356.232,262.16055,3460.7157,451.24299,0.83429562,0.30389727,-0.049299351,477.51003,-3.2037374,508.10667,-43.829621
17.348465,0.006784936,99.772311,1.0322339,10.976602,0.071523541,5.7724266,0.054644679,0.039302147,2343.1373,305.37326,3474.3209,535.00557,0.78839172,0.30979311,-0.051025456,485.27619,-3.2749558,518.24754,-43.25988
17.824147,-0.077081455,99.754007,1.1442105,11.415183,0.079351561,6.0494415,0.058078582,0.041524218,2331.1309,347.44429,3486.9028,620.5532,0.74232797,0.3157032,-0.052661633,491.709,-3.3655111,526.69786,-42.03346
18.255279,-0.16621459,99.734964,1.2604474,11.826947,0.087559529,6.3263869,0.061302279,0.04357029,2319.9255,389.94301,3499.8361,710.1837,0.69478066,0.32185936,-0.054252341,496.8236,-3.3866356,533.67041,-41.413036
18.640782,-0.26005763,99.715176,1.3806746,12.211195,0.096147445,6.6032597,0.064298051,0.045431239,2309.4163,432.60383,3513.8905,802.80892,0.64653616,0.32823434,-0.055776342,500.7528,-3.498326,539.43801,-40.991976
18.979692,-0.35813178,99.69465,1.5046198,12.568477,0.10511554,6.880057,0.067061743,0.047094712,2299.5383,472.20744,3528.9717,893.32864,0.6005712,0.33444029,-0.057206618,503.69917,-3.6249284,544.06234,-40.5614
19.271164,-0.45997857,99.673403,1.6320193,12.899298,0.11446413,7.1567761,0.06956864,0.048541218,2290.2023,511.44285,3544.3858,986.23874,0.55412635,0.34077592,-0.058526903,505.67129,-3.7557219,547.40035,-40.117104
